candidate_id,job_id,resume_text,job_text,candidate_skills,required_skills,optional_skills,candidate_years,job_min_years,candidate_education,job_min_education,match_label
C0165,J020,"Candidate Candidate_165 has 6 years of experience. Primary skills include machine learning, kubernetes, communication, spark, leadership, tableau, docker, azure, nlp. Education level: bachelor.","Role BI Engineer requires at least 5 years experience. Required skills: power bi, aws, communication, git, statistics, project management. Preferred skills: kubernetes, leadership, azure, docker. Minimum education: phd.",machine learning;kubernetes;communication;spark;leadership;tableau;docker;azure;nlp,power bi;aws;communication;git;statistics;project management,kubernetes;leadership;azure;docker,6,5,bachelor,phd,0
C0050,J025,"Candidate Candidate_50 has 0 years of experience. Primary skills include statistics, project management, etl, power bi, python, sql. Education level: master.","Role MLOps Engineer requires at least 1 years experience. Required skills: azure, tableau, power bi, streamlit, sql, communication. Preferred skills: docker. Minimum education: bachelor.",statistics;project management;etl;power bi;python;sql,azure;tableau;power bi;streamlit;sql;communication,docker,0,1,master,bachelor,0
C0163,J019,"Candidate Candidate_163 has 7 years of experience. Primary skills include python, machine learning, project management, azure, etl, fastapi, docker, aws, streamlit. Education level: master.","Role NLP Engineer requires at least 6 years experience. Required skills: azure, spark, project management, leadership, sql, statistics. Preferred skills: . Minimum education: phd.",python;machine learning;project management;azure;etl;fastapi;docker;aws;streamlit,azure;spark;project management;leadership;sql;statistics,,7,6,master,phd,0
C0219,J006,"Candidate Candidate_219 has 3 years of experience. Primary skills include machine learning, communication, aws, streamlit, git. Education level: master.","Role Backend Engineer requires at least 5 years experience. Required skills: git, power bi, sql, python. Preferred skills: streamlit. Minimum education: phd.",machine learning;communication;aws;streamlit;git,git;power bi;sql;python,streamlit,3,5,master,phd,0
C0142,J025,"Candidate Candidate_142 has 7 years of experience. Primary skills include spark, kubernetes, sql, statistics, azure, docker, communication, deep learning. Education level: master.","Role MLOps Engineer requires at least 1 years experience. Required skills: azure, tableau, power bi, streamlit, sql, communication. Preferred skills: docker. Minimum education: bachelor.",spark;kubernetes;sql;statistics;azure;docker;communication;deep learning,azure;tableau;power bi;streamlit;sql;communication,docker,7,1,master,bachelor,1
C0165,J005,"Candidate Candidate_165 has 6 years of experience. Primary skills include machine learning, kubernetes, communication, spark, leadership, tableau, docker, azure, nlp. Education level: bachelor.","Role Data Scientist requires at least 3 years experience. Required skills: machine learning, kubernetes, azure, streamlit, nlp. Preferred skills: tableau, fastapi, project management. Minimum education: phd.",machine learning;kubernetes;communication;spark;leadership;tableau;docker;azure;nlp,machine learning;kubernetes;azure;streamlit;nlp,tableau;fastapi;project management,6,3,bachelor,phd,0
C0002,J022,"Candidate Candidate_2 has 4 years of experience. Primary skills include spark, sql, python, machine learning, azure, deep learning, kubernetes, tableau. Education level: high_school.","Role Backend Engineer requires at least 8 years experience. Required skills: etl, statistics, nlp, tableau, sql, fastapi. Preferred skills: machine learning, communication, kubernetes. Minimum education: bachelor.",spark;sql;python;machine learning;azure;deep learning;kubernetes;tableau,etl;statistics;nlp;tableau;sql;fastapi,machine learning;communication;kubernetes,4,8,high_school,bachelor,0
C0124,J016,"Candidate Candidate_124 has 1 years of experience. Primary skills include aws, tableau, python, sql, power bi, etl, fastapi. Education level: master.","Role BI Engineer requires at least 8 years experience. Required skills: power bi, git, aws, etl. Preferred skills: tableau, streamlit, project management. Minimum education: phd.",aws;tableau;python;sql;power bi;etl;fastapi,power bi;git;aws;etl,tableau;streamlit;project management,1,8,master,phd,0
C0019,J007,"Candidate Candidate_19 has 2 years of experience. Primary skills include sql, docker, machine learning, fastapi, leadership. Education level: high_school.","Role ML Engineer requires at least 8 years experience. Required skills: git, python, leadership, tableau, project management, docker. Preferred skills: etl. Minimum education: bachelor.",sql;docker;machine learning;fastapi;leadership,git;python;leadership;tableau;project management;docker,etl,2,8,high_school,bachelor,0
C0098,J010,"Candidate Candidate_98 has 5 years of experience. Primary skills include deep learning, azure, streamlit, kubernetes, machine learning, leadership, git, communication. Education level: high_school.","Role Data Scientist requires at least 6 years experience. Required skills: deep learning, sql, tableau, etl. Preferred skills: spark, docker, aws, power bi. Minimum education: bachelor.",deep learning;azure;streamlit;kubernetes;machine learning;leadership;git;communication,deep learning;sql;tableau;etl,spark;docker;aws;power bi,5,6,high_school,bachelor,0
C0086,J016,"Candidate Candidate_86 has 3 years of experience. Primary skills include fastapi, docker, leadership, git, communication, etl, python. Education level: high_school.","Role BI Engineer requires at least 8 years experience. Required skills: power bi, git, aws, etl. Preferred skills: tableau, streamlit, project management. Minimum education: phd.",fastapi;docker;leadership;git;communication;etl;python,power bi;git;aws;etl,tableau;streamlit;project management,3,8,high_school,phd,0
C0031,J002,"Candidate Candidate_31 has 3 years of experience. Primary skills include communication, tableau, spark, leadership, nlp, deep learning. Education level: master.","Role AI Product Analyst requires at least 2 years experience. Required skills: fastapi, nlp, machine learning, git, tableau, azure. Preferred skills: leadership, project management, spark. Minimum education: bachelor.",communication;tableau;spark;leadership;nlp;deep learning,fastapi;nlp;machine learning;git;tableau;azure,leadership;project management;spark,3,2,master,bachelor,0
C0186,J026,"Candidate Candidate_186 has 6 years of experience. Primary skills include tableau, aws, azure, power bi, leadership, deep learning. Education level: bachelor.","Role BI Engineer requires at least 2 years experience. Required skills: sql, etl, leadership, aws. Preferred skills: tableau, python, git. Minimum education: master.",tableau;aws;azure;power bi;leadership;deep learning,sql;etl;leadership;aws,tableau;python;git,6,2,bachelor,master,0
C0048,J027,"Candidate Candidate_48 has 6 years of experience. Primary skills include azure, communication, statistics, tableau, docker. Education level: bachelor.","Role NLP Engineer requires at least 3 years experience. Required skills: fastapi, project management, leadership, nlp, communication, streamlit. Preferred skills: deep learning, power bi. Minimum education: phd.",azure;communication;statistics;tableau;docker,fastapi;project management;leadership;nlp;communication;streamlit,deep learning;power bi,6,3,bachelor,phd,0
C0001,J007,"Candidate Candidate_1 has 5 years of experience. Primary skills include deep learning, python, kubernetes, docker, project management, machine learning, statistics, sql, power bi. Education level: high_school.","Role ML Engineer requires at least 8 years experience. Required skills: git, python, leadership, tableau, project management, docker. Preferred skills: etl. Minimum education: bachelor.",deep learning;python;kubernetes;docker;project management;machine learning;statistics;sql;power bi,git;python;leadership;tableau;project management;docker,etl,5,8,high_school,bachelor,0
C0060,J008,"Candidate Candidate_60 has 6 years of experience. Primary skills include streamlit, azure, etl, leadership, fastapi, deep learning, machine learning. Education level: high_school.","Role AI Product Analyst requires at least 6 years experience. Required skills: communication, spark, leadership, git. Preferred skills: power bi, nlp. Minimum education: phd.",streamlit;azure;etl;leadership;fastapi;deep learning;machine learning,communication;spark;leadership;git,power bi;nlp,6,6,high_school,phd,0
C0053,J020,"Candidate Candidate_53 has 3 years of experience. Primary skills include spark, python, project management, azure, statistics, fastapi, sql, power bi, aws. Education level: master.","Role BI Engineer requires at least 5 years experience. Required skills: power bi, aws, communication, git, statistics, project management. Preferred skills: kubernetes, leadership, azure, docker. Minimum education: phd.",spark;python;project management;azure;statistics;fastapi;sql;power bi;aws,power bi;aws;communication;git;statistics;project management,kubernetes;leadership;azure;docker,3,5,master,phd,0
C0143,J017,"Candidate Candidate_143 has 0 years of experience. Primary skills include statistics, fastapi, git, sql. Education level: phd.","Role ML Engineer requires at least 4 years experience. Required skills: python, statistics, power bi, deep learning, spark, tableau. Preferred skills: leadership, kubernetes. Minimum education: phd.",statistics;fastapi;git;sql,python;statistics;power bi;deep learning;spark;tableau,leadership;kubernetes,0,4,phd,phd,0
